longitude,latitude,housingMedianAge,totalRooms,totalBedrooms,medianHouseValue
-122.25,37.82,52.0,2474.0,403.0,340700.0
-122.23,37.76,52.0,3037.0,516.0,289900.0
-122.23,37.76,52.0,2269.0,323.0,335300.0
-122.23,37.76,52.0,1316.0,177.0,333000.0
-122.24,37.77,52.0,1153.0,235.0,241000.0
-122.23,37.77,52.0,772.0,179.0,189600.0
-122.24,37.77,52.0,1711.0,386.0,206300.0
-122.25,37.77,52.0,2650.0,566.0,215700.0
-122.25,37.77,52.0,1038.0,220.0,210200.0
-122.25,37.77,52.0,1527.0,320.0,208800.0
-122.25,37.77,52.0,859.0,157.0,197900.0
-122.26,37.78,52.0,970.0,217.0,201300.0
-122.26,37.78,52.0,1045.0,239.0,190800.0
-122.27,37.78,52.0,1408.0,280.0,207900.0
-122.27,37.78,52.0,1222.0,264.0,215300.0
-122.27,37.78,45.0,1169.0,263.0,212900.0
-122.27,37.78,13.0,2020.0,535.0,292700.0
-122.28,37.79,30.0,4145.0,869.0,275000.0
-122.3,37.77,42.0,2038.0,368.0,200000.0
-122.28,37.78,29.0,5154.0,1394.0,173400.0
-122.29,37.78,42.0,1241.0,309.0,102200.0
-122.28,37.77,52.0,1468.0,363.0,220800.0
-122.28,37.77,27.0,3997.0,1073.0,242800.0
-122.29,37.76,18.0,2873.0,763.0,265400.0
-122.28,37.78,50.0,1487.0,306.0,219000.0
-122.26,37.77,52.0,1670.0,350.0,282100.0
-122.27,37.77,52.0,2252.0,388.0,372000.0
-122.27,37.77,52.0,1731.0,377.0,225800.0
-122.27,37.77,52.0,1710.0,481.0,220800.0
-122.27,37.77,52.0,2388.0,559.0,234500.0
-122.25,37.77,52.0,2156.0,458.0,254200.0
-122.26,37.77,52.0,1565.0,315.0,351800.0
-122.26,37.77,52.0,1704.0,371.0,275000.0
-122.26,37.77,52.0,1210.0,168.0,405400.0
-122.26,37.77,52.0,2097.0,444.0,228100.0
-122.26,37.77,52.0,1848.0,479.0,234000.0
-122.24,37.77,43.0,955.0,284.0,162500.0
-122.25,37.77,43.0,4329.0,1110.0,243400.0
-122.23,37.76,52.0,3011.0,542.0,273800.0
-122.23,37.76,52.0,1049.0,185.0,248500.0
-122.24,37.76,52.0,2504.0,516.0,244000.0
-122.24,37.76,52.0,1846.0,471.0,240900.0
-122.23,37.76,52.0,1705.0,246.0,306300.0
-122.23,37.75,50.0,1542.0,289.0,240000.0
-122.24,37.75,45.0,891.0,155.0,247100.0
-122.24,37.75,27.0,4051.0,753.0,286600.0
-122.24,37.76,52.0,2646.0,581.0,266700.0
-122.24,37.76,49.0,2428.0,525.0,229800.0
-122.24,37.76,52.0,2567.0,436.0,229300.0
-122.24,37.73,21.0,7031.0,1249.0,228400.0
-122.25,37.74,25.0,1914.0,365.0,206200.0
-122.24,37.72,5.0,18634.0,2885.0,350700.0
-122.27,37.73,31.0,5785.0,1379.0,231000.0
-122.25,37.76,52.0,2876.0,648.0,252900.0
-122.27,37.74,28.0,6909.0,1554.0,353900.0
-122.27,37.77,23.0,5679.0,1270.0,291700.0
-122.28,37.75,20.0,1156.0,365.0,100000.0
-122.06,37.77,12.0,14316.0,2045.0,341600.0
-122.06,37.73,5.0,3596.0,467.0,412500.0
-122.06,37.71,36.0,3541.0,570.0,248600.0
-122.07,37.71,40.0,1808.0,302.0,254900.0
-122.07,37.71,36.0,2879.0,480.0,241500.0
-122.07,37.72,26.0,3204.0,477.0,295200.0
-122.08,37.72,31.0,3866.0,531.0,340400.0
-122.08,37.72,32.0,2476.0,368.0,274700.0
-122.08,37.71,35.0,2211.0,350.0,238600.0
-122.09,37.71,35.0,2663.0,387.0,266400.0
-122.1,37.72,30.0,2599.0,366.0,330200.0
-122.11,37.71,36.0,4569.0,824.0,206800.0
-122.1,37.7,25.0,2973.0,622.0,209200.0
-122.1,37.69,30.0,3115.0,625.0,195800.0
-122.09,37.71,31.0,1843.0,282.0,253500.0
-122.09,37.7,31.0,2053.0,336.0,241800.0
-122.1,37.71,27.0,6740.0,1073.0,252500.0
-122.09,37.7,30.0,1751.0,269.0,263900.0
-122.08,37.71,38.0,1663.0,295.0,227000.0
-122.08,37.71,38.0,3716.0,657.0,220900.0
-122.08,37.7,32.0,2718.0,447.0,259300.0
-122.07,37.7,39.0,1420.0,272.0,232500.0
-122.06,37.7,37.0,1893.0,310.0,231600.0
-122.06,37.7,33.0,3906.0,790.0,209400.0
-122.07,37.7,32.0,3400.0,736.0,223200.0
-122.08,37.7,25.0,3402.0,758.0,209900.0
-122.09,37.7,33.0,4413.0,1107.0,208200.0
-122.07,37.69,29.0,2304.0,618.0,203800.0
-122.08,37.69,36.0,2350.0,499.0,195700.0
-122.07,37.69,31.0,5914.0,1309.0,190500.0
-122.08,37.69,43.0,1575.0,324.0,181000.0
-122.08,37.69,42.0,1414.0,274.0,184900.0
-122.08,37.68,37.0,848.0,202.0,190800.0
-122.08,37.68,15.0,3051.0,685.0,242200.0
-122.09,37.69,20.0,4296.0,817.0,188300.0
-122.15,37.74,52.0,2898.0,557.0,183500.0
-122.14,37.74,52.0,1071.0,201.0,204200.0
-122.14,37.73,51.0,2619.0,403.0,251900.0
-122.15,37.74,49.0,1494.0,316.0,187500.0
-122.16,37.73,52.0,2260.0,416.0,198200.0
-122.15,37.74,52.0,1394.0,223.0,219000.0
-122.15,37.73,52.0,1028.0,129.0,275000.0
-122.15,37.73,45.0,3758.0,819.0,245400.0
-122.17,37.73,46.0,2163.0,470.0,177500.0
-122.16,37.73,49.0,1699.0,408.0,171600.0
-122.17,37.73,52.0,1555.0,289.0,183300.0
-122.16,37.73,52.0,1114.0,206.0,175000.0
-122.18,37.72,45.0,1498.0,313.0,156700.0
-122.18,37.71,45.0,726.0,147.0,157500.0
-122.17,37.71,38.0,890.0,200.0,179800.0
-122.18,37.7,36.0,2639.0,533.0,205500.0
-122.18,37.7,35.0,2562.0,554.0,178900.0
-122.19,37.71,36.0,361.0,69.0,262500.0
-122.17,37.72,42.0,3008.0,659.0,165000.0
-122.17,37.72,46.0,1369.0,284.0,159700.0
-122.17,37.72,5.0,1692.0,398.0,158300.0
-122.16,37.72,38.0,1007.0,245.0,144800.0
-122.17,37.72,43.0,3783.0,814.0,166300.0
-122.16,37.71,37.0,1507.0,242.0,191000.0
-122.16,37.71,36.0,666.0,132.0,175000.0
-122.16,37.72,10.0,2229.0,601.0,137500.0
-122.15,37.73,28.0,2215.0,587.0,141700.0
-122.15,37.72,31.0,1616.0,372.0,210900.0
-122.15,37.72,47.0,1190.0,251.0,198300.0
-122.15,37.72,29.0,4169.0,1047.0,157400.0
-122.14,37.73,52.0,2024.0,320.0,264700.0
-122.14,37.73,38.0,1723.0,394.0,218400.0
-122.14,37.73,43.0,2264.0,390.0,235100.0
-122.13,37.73,33.0,1996.0,268.0,341800.0
-122.13,37.72,26.0,2862.0,394.0,367300.0
-122.13,37.72,35.0,2183.0,383.0,243500.0
-122.12,37.71,35.0,1037.0,207.0,167900.0
-122.13,37.72,25.0,1134.0,153.0,371200.0
-122.14,37.72,39.0,786.0,132.0,218900.0
-122.14,37.72,45.0,1397.0,253.0,202700.0
-122.13,37.72,45.0,2315.0,451.0,186200.0
-122.13,37.71,44.0,1613.0,339.0,188900.0
-122.13,37.71,44.0,1421.0,298.0,180000.0
-122.15,37.71,18.0,5778.0,1526.0,202700.0
-122.14,37.71,27.0,3094.0,866.0,181700.0
-122.14,37.71,18.0,3905.0,1007.0,166800.0
-122.13,37.7,43.0,3046.0,557.0,183700.0
-122.13,37.7,19.0,3516.0,710.0,218000.0
-122.15,37.71,36.0,998.0,178.0,191500.0
-122.15,37.7,36.0,1464.0,244.0,194700.0
-122.14,37.7,17.0,1463.0,292.0,187200.0
-122.13,37.7,21.0,4124.0,1054.0,223100.0
-122.13,37.69,17.0,2380.0,769.0,271300.0
-122.14,37.7,36.0,1266.0,228.0,194100.0
-122.16,37.7,36.0,2239.0,391.0,190400.0
-122.14,37.69,38.0,1571.0,317.0,189100.0
-122.15,37.69,38.0,1246.0,221.0,184600.0
-122.15,37.69,36.0,1501.0,287.0,197300.0
-122.15,37.7,36.0,1468.0,252.0,192600.0
-122.16,37.69,36.0,1118.0,219.0,192200.0
-122.16,37.7,36.0,1097.0,208.0,194600.0
-122.16,37.7,36.0,1719.0,303.0,193500.0
-122.17,37.7,24.0,1755.0,365.0,202600.0
-122.16,37.68,16.0,1687.0,348.0,83300.0
-122.17,37.69,24.0,2262.0,391.0,212600.0
-122.18,37.68,5.0,2087.0,407.0,187800.0
-122.16,37.69,36.0,1480.0,278.0,205700.0
-122.15,37.69,36.0,1545.0,273.0,192900.0
-122.15,37.68,35.0,2632.0,447.0,205200.0
-122.15,37.68,30.0,2261.0,443.0,213400.0
-122.15,37.69,39.0,1670.0,308.0,183600.0
-122.14,37.69,37.0,2141.0,535.0,178400.0
-122.14,37.68,27.0,3337.0,613.0,219200.0
-122.14,37.68,31.0,3184.0,716.0,183100.0
-122.1,37.69,44.0,2341.0,500.0,157100.0
-122.12,37.69,30.0,1197.0,269.0,157800.0
-122.13,37.69,34.0,1131.0,278.0,161700.0
-122.12,37.71,38.0,1164.0,284.0,152100.0
-122.12,37.7,41.0,3495.0,787.0,144900.0
-122.12,37.7,17.0,2488.0,617.0,179900.0
-122.12,37.69,35.0,2681.0,508.0,179100.0
-122.12,37.7,19.0,2495.0,635.0,159900.0
-122.11,37.7,23.0,1689.0,461.0,161400.0
-122.11,37.7,29.0,1298.0,306.0,170400.0
-122.11,37.7,19.0,2693.0,789.0,137500.0
-122.1,37.69,41.0,746.0,145.0,178400.0
-122.11,37.69,37.0,2444.0,651.0,155200.0
-122.11,37.69,42.0,1472.0,310.0,160900.0
-122.12,37.69,10.0,2227.0,560.0,167300.0
-122.03,37.69,20.0,200.0,25.0,340000.0
-121.97,37.64,32.0,1283.0,194.0,431000.0
-122.02,37.63,6.0,2445.0,590.0,301100.0
-122.04,37.63,21.0,1307.0,236.0,241900.0
-122.05,37.63,5.0,3785.0,936.0,162500.0
-122.04,37.66,10.0,2031.0,357.0,299200.0
-122.04,37.65,10.0,8299.0,1326.0,315500.0
-122.05,37.68,23.0,7518.0,1279.0,216800.0
-122.07,37.68,36.0,1815.0,426.0,218100.0
-122.06,37.68,30.0,5367.0,1207.0,170300.0
-122.08,37.68,26.0,1167.0,370.0,275000.0
-122.08,37.68,26.0,2607.0,682.0,184100.0
-122.08,37.67,29.0,493.0,168.0,160000.0
-122.09,37.67,48.0,1252.0,305.0,175000.0
-122.09,37.68,41.0,1382.0,353.0,197500.0
-122.09,37.69,43.0,500.0,110.0,150000.0
-122.09,37.68,29.0,2333.0,538.0,205600.0
-122.09,37.68,41.0,1834.0,463.0,170300.0
-122.09,37.68,43.0,1415.0,348.0,190900.0
-122.1,37.68,37.0,1352.0,342.0,196900.0
-122.1,37.68,37.0,2116.0,503.0,174000.0
-122.11,37.68,37.0,1976.0,481.0,170200.0
-122.1,37.68,38.0,1779.0,413.0,180900.0
-122.1,37.67,34.0,3659.0,897.0,150500.0
-122.1,37.68,31.0,1892.0,428.0,167100.0
-122.12,37.68,35.0,1958.0,484.0,148900.0
-122.12,37.68,40.0,1553.0,253.0,196400.0
-122.12,37.68,37.0,2412.0,394.0,191100.0
-122.11,37.67,36.0,2110.0,389.0,187500.0
-122.12,37.68,45.0,2179.0,401.0,180600.0
-122.13,37.68,45.0,2457.0,445.0,182800.0
-122.13,37.68,44.0,2147.0,399.0,179300.0
-122.13,37.68,43.0,1676.0,340.0,179400.0
-122.14,37.68,35.0,2976.0,518.0,210300.0
-122.14,37.67,34.0,3036.0,533.0,192300.0
-122.15,37.67,35.0,2472.0,398.0,198100.0
-122.14,37.67,36.0,1487.0,249.0,196200.0
-122.13,37.67,38.0,2012.0,347.0,181600.0
-122.14,37.67,37.0,3342.0,569.0,186900.0
-122.14,37.67,37.0,3156.0,534.0,188300.0
-122.13,37.67,40.0,1748.0,318.0,184000.0
-122.12,37.67,33.0,3429.0,681.0,184700.0
-122.13,37.67,42.0,3592.0,703.0,179900.0
-122.11,37.67,38.0,1035.0,247.0,167200.0
-122.11,37.67,32.0,3028.0,811.0,165400.0
-122.09,37.67,33.0,2431.0,655.0,154000.0
-122.09,37.67,39.0,2069.0,500.0,153500.0
-122.09,37.66,40.0,1340.0,313.0,135400.0
-122.09,37.66,39.0,1160.0,259.0,158300.0
-122.05,37.68,32.0,2015.0,318.0,240700.0
-122.06,37.67,22.0,3882.0,816.0,180700.0
-122.07,37.67,27.0,3239.0,671.0,230600.0
-122.07,37.67,28.0,2932.0,739.0,210800.0
-122.07,37.67,38.0,2104.0,409.0,165300.0
-122.04,37.67,29.0,1694.0,251.0,254200.0
-122.04,37.67,18.0,3000.0,419.0,332600.0
-122.04,37.66,23.0,2419.0,348.0,350000.0
-122.07,37.66,28.0,2280.0,610.0,161200.0
-122.07,37.66,21.0,5031.0,1168.0,179300.0
-122.08,37.66,33.0,1547.0,372.0,154300.0
-122.07,37.65,31.0,3300.0,790.0,161800.0
-122.08,37.65,17.0,5018.0,1439.0,161900.0
-122.08,37.65,35.0,1813.0,393.0,165400.0
-122.08,37.66,37.0,1997.0,436.0,166600.0
-122.1,37.66,37.0,901.0,191.0,149700.0
-122.1,37.66,35.0,686.0,142.0,162100.0
-122.1,37.66,33.0,1954.0,464.0,152600.0
-122.09,37.65,27.0,2630.0,722.0,195200.0
-122.09,37.65,35.0,1130.0,192.0,190600.0
-122.09,37.65,35.0,1184.0,200.0,193800.0
-122.1,37.66,34.0,656.0,115.0,200600.0
-122.11,37.66,29.0,2544.0,643.0,150000.0
-122.1,37.66,36.0,1305.0,225.0,185300.0
-122.11,37.66,36.0,1755.0,316.0,172700.0
-122.11,37.66,35.0,2843.0,652.0,174100.0
-122.1,37.65,25.0,2538.0,494.0,194400.0
-122.1,37.64,28.0,1784.0,311.0,206700.0
-122.1,37.65,31.0,1797.0,327.0,204500.0
-122.1,37.65,36.0,410.0,76.0,175000.0
-122.12,37.65,26.0,162.0,27.0,137500.0
-122.1,37.63,18.0,9963.0,2031.0,187200.0
-122.1,37.61,35.0,2361.0,458.0,173600.0
-122.13,37.66,19.0,862.0,167.0,163000.0
-122.11,37.65,18.0,4335.0,808.0,331600.0
-122.11,37.64,31.0,1487.0,280.0,197600.0
-122.11,37.64,8.0,3592.0,849.0,197900.0
-122.12,37.64,40.0,432.0,102.0,228100.0
-122.09,37.63,34.0,1457.0,242.0,189500.0
-122.09,37.64,32.0,1578.0,284.0,184200.0
-122.1,37.63,29.0,2172.0,435.0,180900.0
-122.08,37.64,36.0,1340.0,245.0,172000.0
-122.08,37.64,36.0,1116.0,199.0,177900.0
-122.09,37.64,36.0,1885.0,307.0,173100.0
-122.09,37.64,36.0,1180.0,212.0,172600.0
-122.08,37.64,30.0,5267.0,1253.0,182100.0
-122.08,37.64,23.0,1897.0,440.0,179500.0
-122.08,37.63,31.0,767.0,171.0,176000.0
-122.08,37.63,33.0,691.0,127.0,192600.0
-122.08,37.64,36.0,786.0,133.0,182700.0
-122.07,37.64,22.0,5861.0,1516.0,134900.0
-122.07,37.63,27.0,2784.0,723.0,157600.0
-122.07,37.64,25.0,4524.0,860.0,190900.0
-122.06,37.64,37.0,1468.0,304.0,158200.0
-122.06,37.64,20.0,1655.0,450.0,350000.0
-122.06,37.65,33.0,1227.0,286.0,158200.0
-122.06,37.64,33.0,1160.0,252.0,146100.0
-122.04,37.63,33.0,952.0,172.0,226700.0
-122.03,37.62,35.0,2072.0,352.0,198700.0
-122.03,37.62,32.0,2964.0,547.0,221200.0
-122.04,37.62,35.0,1032.0,173.0,208500.0
-122.04,37.62,35.0,657.0,118.0,204200.0
-122.04,37.62,32.0,1540.0,324.0,193200.0
-122.03,37.62,35.0,1298.0,236.0,209500.0
-122.03,37.61,36.0,1409.0,271.0,164900.0
-122.03,37.61,37.0,1383.0,259.0,161400.0
-122.04,37.61,36.0,1151.0,216.0,187000.0
-122.04,37.62,35.0,899.0,179.0,190400.0
-122.08,37.63,37.0,1793.0,364.0,156600.0
-122.08,37.62,17.0,2485.0,518.0,157300.0
-122.07,37.63,35.0,1931.0,376.0,168100.0
-122.07,37.63,24.0,2329.0,465.0,177600.0
-122.06,37.63,12.0,6711.0,1374.0,208900.0
-122.06,37.63,23.0,1939.0,356.0,169200.0
-122.05,37.61,16.0,1642.0,346.0,163900.0
-122.08,37.63,34.0,1619.0,293.0,164700.0
-122.08,37.63,35.0,517.0,108.0,156900.0
-122.09,37.63,36.0,1570.0,274.0,168800.0
-122.09,37.63,35.0,1213.0,221.0,174100.0
-122.08,37.62,27.0,1826.0,309.0,206500.0
-122.08,37.61,26.0,2261.0,443.0,203900.0
-121.99,37.61,9.0,3666.0,711.0,217000.0
-122.02,37.6,36.0,1633.0,345.0,159600.0
-122.02,37.6,31.0,2155.0,522.0,159800.0
-122.02,37.6,32.0,1295.0,280.0,154300.0
-122.02,37.6,32.0,1295.0,295.0,149600.0
-122.03,37.61,33.0,1518.0,302.0,188600.0
-122.04,37.6,17.0,3314.0,638.0,238500.0
-122.06,37.6,22.0,3009.0,497.0,235300.0
-122.08,37.61,6.0,2605.0,474.0,261400.0
-122.06,37.6,17.0,5159.0,832.0,234400.0
-122.06,37.6,18.0,1726.0,276.0,231700.0
-122.08,37.59,16.0,1816.0,365.0,156300.0
-122.07,37.59,13.0,2578.0,551.0,222000.0
-122.08,37.58,15.0,2576.0,418.0,254400.0
-122.07,37.58,16.0,1644.0,251.0,244300.0
-122.07,37.58,16.0,1606.0,240.0,247000.0
-122.08,37.58,16.0,3349.0,544.0,236500.0
-122.07,37.59,15.0,3475.0,686.0,151400.0
-122.07,37.58,16.0,1893.0,338.0,213700.0
-122.04,37.59,14.0,1727.0,302.0,243600.0
-122.05,37.59,15.0,6243.0,1273.0,212500.0
-122.03,37.6,24.0,2077.0,383.0,214700.0
-122.02,37.59,18.0,1165.0,333.0,213200.0
-122.03,37.59,16.0,4371.0,889.0,256000.0
-122.01,37.59,2.0,838.0,295.0,237500.0
-122.02,37.58,15.0,3052.0,760.0,178100.0
-122.01,37.58,17.0,4313.0,717.0,231800.0
-122.09,37.6,36.0,385.0,94.0,147900.0
-122.08,37.6,10.0,3046.0,678.0,191700.0
-121.97,37.57,21.0,4342.0,783.0,247600.0
-121.96,37.58,15.0,3575.0,597.0,283500.0
-121.98,37.58,20.0,4126.0,1031.0,216900.0
-121.99,37.58,31.0,2878.0,478.0,282500.0
-122.0,37.58,6.0,4405.0,717.0,295600.0
-122.01,37.57,14.0,16199.0,2993.0,281800.0
-122.04,37.58,14.0,14917.0,2708.0,269800.0
-122.04,37.57,12.0,5719.0,1064.0,231200.0
-122.07,37.57,8.0,8647.0,1407.0,318300.0
-122.06,37.58,15.0,8112.0,1376.0,253400.0
-122.05,37.57,7.0,10648.0,1818.0,278200.0
-121.93,37.49,5.0,1150.0,311.0,300000.0
-122.07,37.52,3.0,14014.0,2861.0,273500.0
-122.02,37.56,23.0,4332.0,857.0,223400.0
-122.02,37.56,35.0,1716.0,312.0,214500.0
-122.03,37.56,31.0,4981.0,964.0,220200.0
-122.03,37.56,24.0,8444.0,1492.0,240300.0
-122.01,37.56,6.0,3028.0,778.0,158000.0
-122.01,37.55,26.0,2068.0,532.0,224200.0
-122.02,37.55,33.0,1325.0,274.0,177200.0
-122.01,37.56,24.0,2563.0,485.0,216100.0
-121.99,37.56,18.0,5505.0,1005.0,269700.0
-121.99,37.56,20.0,6462.0,1294.0,231200.0
-121.96,37.55,4.0,3746.0,993.0,162500.0
-121.97,37.56,13.0,8918.0,1823.0,254000.0
-121.97,37.54,31.0,1949.0,344.0,196200.0
-121.97,37.55,17.0,4924.0,1247.0,189400.0
-121.98,37.54,17.0,5133.0,1375.0,220800.0
-121.99,37.55,16.0,6647.0,2098.0,213800.0
-121.94,37.56,15.0,5674.0,748.0,442900.0
-121.95,37.55,21.0,10687.0,1540.0,333400.0
-121.93,37.54,25.0,1354.0,192.0,352400.0
-121.94,37.54,27.0,3715.0,526.0,305300.0
-121.94,37.53,33.0,2095.0,342.0,259600.0
-121.95,37.54,29.0,3517.0,645.0,248900.0
-121.94,37.54,31.0,2537.0,382.0,356000.0
-121.96,37.54,14.0,5106.0,1207.0,236000.0
-121.96,37.53,23.0,2215.0,475.0,218800.0
-121.96,37.53,28.0,2949.0,529.0,228000.0
-121.96,37.53,18.0,2375.0,652.0,235900.0
-121.97,37.54,28.0,2312.0,496.0,203200.0
-121.97,37.53,35.0,2277.0,420.0,197000.0
-121.97,37.53,26.0,2506.0,387.0,236400.0
-121.98,37.53,28.0,2829.0,566.0,223200.0
-121.98,37.53,26.0,3179.0,703.0,222700.0
-121.99,37.54,26.0,2332.0,371.0,225000.0
-121.99,37.54,18.0,3584.0,715.0,240100.0
-121.99,37.54,28.0,3046.0,507.0,227900.0
-121.99,37.55,28.0,2414.0,415.0,268600.0
-122.0,37.54,29.0,4133.0,744.0,275100.0
-122.01,37.55,34.0,2791.0,495.0,256300.0
-122.0,37.55,27.0,6103.0,1249.0,332400.0
-122.01,37.54,32.0,2572.0,406.0,287600.0
-122.0,37.54,26.0,1910.0,371.0,298900.0
-122.01,37.53,27.0,1890.0,303.0,287600.0
-121.99,37.53,25.0,5405.0,939.0,222200.0
-121.97,37.52,26.0,3761.0,623.0,232600.0
-121.97,37.51,25.0,3333.0,511.0,258300.0
-121.97,37.52,23.0,4925.0,948.0,230900.0
-121.95,37.52,33.0,3994.0,764.0,196900.0
-121.96,37.51,22.0,5811.0,1125.0,223500.0
-121.96,37.52,26.0,4211.0,741.0,223900.0
-121.93,37.53,27.0,5532.0,973.0,243500.0
-121.92,37.53,7.0,28258.0,3864.0,451100.0
-121.89,37.49,9.0,4909.0,577.0,500001.0
-121.92,37.49,10.0,7441.0,1588.0,193100.0
-121.92,37.48,23.0,4314.0,676.0,264400.0
-121.92,37.47,26.0,2016.0,322.0,246900.0
-121.91,37.47,13.0,5377.0,744.0,337300.0
-122.03,37.55,22.0,9167.0,1373.0,284800.0
-122.03,37.55,26.0,3087.0,532.0,217300.0
-122.04,37.55,23.0,3170.0,532.0,291700.0
-122.04,37.54,26.0,2145.0,369.0,223800.0
-122.05,37.54,25.0,4209.0,731.0,223100.0
-122.05,37.55,23.0,4247.0,835.0,211300.0
-122.04,37.53,25.0,4458.0,922.0,218500.0
-122.04,37.5,17.0,407.0,97.0,156300.0
-122.06,37.54,20.0,6483.0,1068.0,248200.0
-122.03,37.54,35.0,1867.0,343.0,186000.0
-122.03,37.54,6.0,2918.0,672.0,178200.0
-122.04,37.53,34.0,2316.0,478.0,190400.0
-122.02,37.54,31.0,1240.0,264.0,210300.0
-122.03,37.54,16.0,4458.0,856.0,208000.0
-122.03,37.53,18.0,1746.0,437.0,183300.0
-122.01,37.53,19.0,4572.0,712.0,245700.0
-122.02,37.53,21.0,4280.0,673.0,242200.0
-122.0,37.51,7.0,6352.0,1390.0,181700.0
-121.92,37.72,4.0,7477.0,1576.0,299400.0
-121.92,37.72,22.0,4638.0,716.0,219500.0
-121.91,37.71,25.0,4377.0,668.0,231800.0
-121.93,37.72,26.0,3816.0,637.0,221300.0
-121.93,37.72,26.0,2806.0,459.0,213800.0
-121.93,37.71,26.0,4822.0,845.0,206000.0
-121.94,37.71,15.0,6473.0,1027.0,271100.0
-121.96,37.71,6.0,8072.0,1050.0,336500.0
-121.92,37.64,46.0,1280.0,209.0,315600.0
-121.93,37.66,24.0,3166.0,424.0,500001.0
-121.92,37.69,13.0,3742.0,555.0,285400.0
-121.9,37.66,18.0,7397.0,1137.0,323000.0
-121.92,37.68,23.0,1655.0,223.0,291900.0
-121.93,37.7,3.0,2456.0,582.0,225600.0
-121.91,37.69,23.0,2179.0,308.0,259600.0
-121.91,37.68,20.0,1804.0,254.0,262900.0
-121.91,37.68,18.0,3631.0,547.0,257300.0
-121.91,37.69,18.0,2876.0,423.0,259200.0
-121.89,37.68,12.0,7490.0,1207.0,339700.0
-121.88,37.68,23.0,2234.0,270.0,337200.0
-121.89,37.68,22.0,1898.0,239.0,334100.0
-121.88,37.67,16.0,4070.0,624.0,311500.0
-121.88,37.67,25.0,2244.0,301.0,296900.0
-121.89,37.67,20.0,2948.0,471.0,247900.0
-121.89,37.67,19.0,2034.0,288.0,300400.0
-121.9,37.67,15.0,2130.0,273.0,332400.0
-121.9,37.67,7.0,9540.0,1294.0,389800.0
-121.88,37.66,29.0,2702.0,680.0,233000.0
-121.87,37.66,39.0,522.0,116.0,238500.0
-121.87,37.66,52.0,775.0,134.0,233300.0
-121.89,37.66,3.0,1565.0,464.0,231300.0
-121.88,37.64,20.0,1309.0,184.0,475800.0
-121.87,37.57,13.0,5519.0,833.0,393200.0
-121.87,37.67,10.0,4337.0,800.0,247200.0
-121.87,37.67,28.0,1812.0,294.0,229400.0
-121.85,37.68,4.0,4719.0,741.0,282500.0
-121.85,37.66,14.0,4236.0,701.0,300600.0
-121.86,37.66,22.0,3634.0,664.0,293200.0
-121.87,37.66,27.0,1569.0,242.0,278500.0
-121.84,37.66,13.0,13182.0,2074.0,352900.0
-121.85,37.72,43.0,228.0,40.0,400000.0
-121.82,37.73,47.0,127.0,23.0,375000.0
-121.86,37.7,13.0,9621.0,1344.0,313700.0
-121.89,37.69,4.0,6159.0,1510.0,139300.0
-121.77,37.65,16.0,4290.0,554.0,327500.0
-121.62,37.61,26.0,1786.0,306.0,430600.0
-121.61,37.77,32.0,404.0,74.0,125000.0
-121.72,37.7,17.0,1671.0,352.0,450000.0
-121.73,37.71,12.0,5608.0,1049.0,200200.0
-121.75,37.71,11.0,12070.0,2220.0,192400.0
-121.77,37.74,25.0,494.0,81.0,418800.0
-121.8,37.7,22.0,5533.0,943.0,216800.0
-121.8,37.69,17.0,3956.0,639.0,215500.0
-121.82,37.69,12.0,1906.0,351.0,227700.0
-121.76,37.69,29.0,3433.0,711.0,184400.0
-121.77,37.68,36.0,1687.0,372.0,158400.0
-121.78,37.69,34.0,2358.0,498.0,174600.0
-121.78,37.69,35.0,2853.0,588.0,168400.0
-121.79,37.69,25.0,6296.0,1082.0,188400.0
-121.76,37.7,9.0,3980.0,736.0,256700.0
-121.75,37.69,26.0,2647.0,536.0,183800.0
-121.75,37.68,35.0,1755.0,299.0,183400.0
-121.76,37.68,35.0,1864.0,357.0,177500.0
-121.76,37.68,32.0,1078.0,207.0,186900.0
-121.73,37.68,17.0,20354.0,3493.0,238900.0
-121.78,37.68,17.0,3112.0,872.0,172500.0
-121.77,37.68,44.0,495.0,112.0,179200.0
-121.76,37.68,52.0,2157.0,418.0,204400.0
-121.77,37.68,41.0,1501.0,299.0,209400.0
-121.77,37.67,20.0,8068.0,1217.0,264200.0
-121.76,37.67,6.0,3023.0,518.0,350000.0
-121.78,37.67,26.0,2211.0,344.0,199800.0
-121.79,37.67,26.0,2163.0,339.0,211000.0
-121.78,37.67,28.0,1773.0,278.0,201100.0
-121.78,37.66,25.0,1947.0,418.0,193000.0
-121.79,37.66,22.0,14701.0,2210.0,245000.0
-119.78,38.69,17.0,1364.0,282.0,117600.0
-119.93,38.72,15.0,2061.0,465.0,97900.0
-120.0,38.52,16.0,3045.0,543.0,140600.0
-120.56,38.48,14.0,3545.0,702.0,120900.0
-120.59,38.45,13.0,2944.0,558.0,119000.0
-120.55,38.46,16.0,1443.0,249.0,129200.0
-120.55,38.45,17.0,2277.0,474.0,99100.0
-120.55,38.43,18.0,1564.0,357.0,108900.0
-120.25,38.55,15.0,4403.0,891.0,111700.0
-120.79,38.54,34.0,1133.0,254.0,68900.0
-120.8,38.51,23.0,1001.0,195.0,96400.0
-120.65,38.5,10.0,1783.0,337.0,116700.0
-120.76,38.47,17.0,1521.0,309.0,123800.0
